Date,Product,Category,Price,Sales_Quantity,Revenue,Region,Customer_Rating
10-02-2023,Vivel Soap,Personal Care,69,384,26496,North,4.9
10-02-2023,ITC Master Chef Frozen Foods,Food,287,245,70315,West,3.8
10-02-2023,Engage Deodorants,Personal Care,251,373,93623,North,4
10-02-2023,Candyman Toffees,Food,21,967,20307,South,4.6
11-02-2023,Aashirvaad Atta,Food,202,71,14342,East,4.4
11-02-2023,Sunfeast Biscuits,Food,219,355,77745,East,5
11-02-2023,Bingo Chips,Food,294,765,224910,East,4.6
11-02-2023,Yippee Noodles,Food,16,78,1248,South,3.5
11-02-2023,Classmate Notebooks,Stationery,88,977,85976,South,4.7
11-02-2023,Fiama Shower Gel,Personal Care,35,531,18585,North,3.9
11-02-2023,Vivel Soap,Personal Care,13,148,1924,East,4.2
11-02-2023,ITC Master Chef Frozen Foods,Food,280,936,262080,East,4.7
11-02-2023,Engage Deodorants,Personal Care,297,179,53163,West,4.7
11-02-2023,Candyman Toffees,Food,31,508,15748,North,3.9
12-02-2023,Aashirvaad Atta,Food,245,489,119805,North,4.1
12-02-2023,Sunfeast Biscuits,Food,93,823,76539,North,4.6
12-02-2023,Bingo Chips,Food,266,619,164654,East,4.8
12-02-2023,Yippee Noodles,Food,171,212,36252,North,3.5
12-02-2023,Classmate Notebooks,Stationery,289,573,165597,West,4.3
12-02-2023,Fiama Shower Gel,Personal Care,217,588,127596,South,5
12-02-2023,Vivel Soap,Personal Care,154,654,100716,East,4.7
12-02-2023,ITC Master Chef Frozen Foods,Food,36,735,26460,East,4.3
12-02-2023,Engage Deodorants,Personal Care,190,585,111150,East,4.9
12-02-2023,Candyman Toffees,Food,55,576,31680,South,4.2
13-02-2023,Aashirvaad Atta,Food,282,943,265926,West,4.5
13-02-2023,Sunfeast Biscuits,Food,18,727,13086,West,3.8
13-02-2023,Bingo Chips,Food,223,550,122650,West,3.9
13-02-2023,Yippee Noodles,Food,81,444,35964,North,5
13-02-2023,Classmate Notebooks,Stationery,81,838,67878,West,3.6
13-02-2023,Fiama Shower Gel,Personal Care,104,215,22360,North,3.9
13-02-2023,Vivel Soap,Personal Care,226,850,192100,North,4.9
13-02-2023,ITC Master Chef Frozen Foods,Food,276,263,72588,North,4.6
13-02-2023,Engage Deodorants,Personal Care,85,938,79730,East,4.4
13-02-2023,Candyman Toffees,Food,89,359,31951,West,4.4
14-02-2023,Aashirvaad Atta,Food,170,763,129710,South,4.7
14-02-2023,Sunfeast Biscuits,Food,11,274,3014,North,3.6
14-02-2023,Bingo Chips,Food,86,165,14190,East,4
14-02-2023,Yippee Noodles,Food,203,215,43645,South,4.4
14-02-2023,Classmate Notebooks,Stationery,131,192,25152,East,3.8
14-02-2023,Fiama Shower Gel,Personal Care,132,951,125532,North,4.4
14-02-2023,Vivel Soap,Personal Care,232,465,107880,West,3.9
14-02-2023,ITC Master Chef Frozen Foods,Food,273,889,242697,South,4.6
14-02-2023,Engage Deodorants,Personal Care,93,367,34131,East,4.4
14-02-2023,Candyman Toffees,Food,16,508,8128,West,4.8
15-02-2023,Aashirvaad Atta,Food,31,459,14229,East,4.2
15-02-2023,Sunfeast Biscuits,Food,197,923,181831,South,4.2
15-02-2023,Bingo Chips,Food,21,136,2856,North,4.5
15-02-2023,Yippee Noodles,Food,252,171,43092,South,4
15-02-2023,Classmate Notebooks,Stationery,182,953,173446,North,4.8
15-02-2023,Fiama Shower Gel,Personal Care,192,337,64704,South,4.2
15-02-2023,Vivel Soap,Personal Care,220,711,156420,West,4
15-02-2023,ITC Master Chef Frozen Foods,Food,68,692,47056,East,3.6
15-02-2023,Engage Deodorants,Personal Care,44,494,21736,East,3.6
15-02-2023,Candyman Toffees,Food,216,402,86832,North,4.8
16-02-2023,Aashirvaad Atta,Food,222,208,46176,West,4.1
16-02-2023,Sunfeast Biscuits,Food,13,781,10153,West,4.1
16-02-2023,Bingo Chips,Food,161,611,98371,West,4.8
16-02-2023,Yippee Noodles,Food,114,469,53466,South,3.5
16-02-2023,Classmate Notebooks,Stationery,237,627,148599,West,4.4
16-02-2023,Fiama Shower Gel,Personal Care,271,344,93224,East,3.9
16-02-2023,Vivel Soap,Personal Care,195,295,57525,East,4
16-02-2023,ITC Master Chef Frozen Foods,Food,246,579,142434,East,4.4
16-02-2023,Engage Deodorants,Personal Care,234,916,214344,West,4.7
16-02-2023,Candyman Toffees,Food,249,527,131223,West,3.8
17-02-2023,Aashirvaad Atta,Food,23,383,8809,North,4.3
17-02-2023,Sunfeast Biscuits,Food,50,367,18350,North,3.6
17-02-2023,Bingo Chips,Food,120,63,7560,North,4.3
17-02-2023,Yippee Noodles,Food,93,179,16647,North,3.6
17-02-2023,Classmate Notebooks,Stationery,37,115,4255,North,4.8
17-02-2023,Fiama Shower Gel,Personal Care,173,350,60550,East,3.9
17-02-2023,Vivel Soap,Personal Care,19,756,14364,West,4.2
17-02-2023,ITC Master Chef Frozen Foods,Food,102,827,84354,North,4.5
17-02-2023,Engage Deodorants,Personal Care,266,182,48412,East,3.9
17-02-2023,Candyman Toffees,Food,10,362,3620,West,3.8
18-02-2023,Aashirvaad Atta,Food,293,170,49810,East,4.4
18-02-2023,Sunfeast Biscuits,Food,213,214,45582,West,4.7
18-02-2023,Bingo Chips,Food,53,873,46269,East,4.4
18-02-2023,Yippee Noodles,Food,117,300,35100,South,3.7
18-02-2023,Classmate Notebooks,Stationery,139,560,77840,South,3.8
18-02-2023,Fiama Shower Gel,Personal Care,294,50,14700,South,3.7
18-02-2023,Vivel Soap,Personal Care,254,108,27432,North,4
18-02-2023,ITC Master Chef Frozen Foods,Food,188,255,47940,West,4.5
18-02-2023,Engage Deodorants,Personal Care,190,291,55290,East,4.9
18-02-2023,Candyman Toffees,Food,135,266,35910,North,4.5
19-02-2023,Aashirvaad Atta,Food,48,272,13056,East,3.9
19-02-2023,Sunfeast Biscuits,Food,187,968,181016,West,4.5
19-02-2023,Bingo Chips,Food,160,433,69280,West,3.7
19-02-2023,Yippee Noodles,Food,243,941,228663,South,4.5
19-02-2023,Classmate Notebooks,Stationery,138,825,113850,South,3.7
19-02-2023,Fiama Shower Gel,Personal Care,14,544,7616,South,3.8
19-02-2023,Vivel Soap,Personal Care,202,360,72720,East,5
19-02-2023,ITC Master Chef Frozen Foods,Food,123,194,23862,East,4.7
19-02-2023,Engage Deodorants,Personal Care,241,930,224130,West,3.5
19-02-2023,Candyman Toffees,Food,298,50,14900,West,3.8
20-02-2023,Aashirvaad Atta,Food,151,102,15402,North,4.5
20-02-2023,Sunfeast Biscuits,Food,99,269,26631,West,3.7
20-02-2023,Bingo Chips,Food,72,634,45648,North,4.8
20-02-2023,Yippee Noodles,Food,185,830,153550,North,4.7
20-02-2023,Classmate Notebooks,Stationery,168,538,90384,South,3.7
20-02-2023,Fiama Shower Gel,Personal Care,111,543,60273,East,4.9
20-02-2023,Vivel Soap,Personal Care,91,446,40586,East,4.7
20-02-2023,ITC Master Chef Frozen Foods,Food,138,393,54234,East,3.9
20-02-2023,Engage Deodorants,Personal Care,98,774,75852,West,4
20-02-2023,Candyman Toffees,Food,208,192,39936,West,4.5
21-02-2023,Aashirvaad Atta,Food,102,522,53244,West,4.4
21-02-2023,Sunfeast Biscuits,Food,111,316,35076,South,4.4
21-02-2023,Bingo Chips,Food,274,52,14248,West,4.3
21-02-2023,Yippee Noodles,Food,126,270,34020,West,4
21-02-2023,Classmate Notebooks,Stationery,142,353,50126,West,4.4
21-02-2023,Fiama Shower Gel,Personal Care,237,832,197184,East,4.1
21-02-2023,Vivel Soap,Personal Care,30,456,13680,West,4.1
21-02-2023,ITC Master Chef Frozen Foods,Food,126,173,21798,West,4.9
21-02-2023,Engage Deodorants,Personal Care,212,100,21200,North,3.6
21-02-2023,Candyman Toffees,Food,150,519,77850,South,3.8
22-02-2023,Aashirvaad Atta,Food,61,543,33123,East,4
22-02-2023,Sunfeast Biscuits,Food,165,340,56100,South,4.4
22-02-2023,Bingo Chips,Food,167,707,118069,North,4.1
22-02-2023,Yippee Noodles,Food,141,139,19599,East,3.7
22-02-2023,Classmate Notebooks,Stationery,272,400,108800,East,4.8
22-02-2023,Fiama Shower Gel,Personal Care,168,632,106176,North,3.9
22-02-2023,Vivel Soap,Personal Care,45,133,5985,East,4.2
22-02-2023,ITC Master Chef Frozen Foods,Food,181,425,76925,East,4.3
22-02-2023,Engage Deodorants,Personal Care,150,936,140400,North,4.5
22-02-2023,Candyman Toffees,Food,223,269,59987,North,3.8
23-02-2023,Aashirvaad Atta,Food,280,59,16520,North,3.8
23-02-2023,Sunfeast Biscuits,Food,134,731,97954,West,4.9
23-02-2023,Bingo Chips,Food,58,203,11774,West,3.9
23-02-2023,Yippee Noodles,Food,59,713,42067,West,4.7
23-02-2023,Classmate Notebooks,Stationery,176,251,44176,East,4.7
23-02-2023,Fiama Shower Gel,Personal Care,173,488,84424,East,4.4
23-02-2023,Vivel Soap,Personal Care,58,532,30856,North,4.8
23-02-2023,ITC Master Chef Frozen Foods,Food,128,710,90880,West,3.6
23-02-2023,Engage Deodorants,Personal Care,152,468,71136,West,4.4
23-02-2023,Candyman Toffees,Food,20,699,13980,North,3.9
24-02-2023,Aashirvaad Atta,Food,263,970,255110,East,5
24-02-2023,Sunfeast Biscuits,Food,272,646,175712,South,4.5
24-02-2023,Bingo Chips,Food,134,216,28944,East,4.6
24-02-2023,Yippee Noodles,Food,289,749,216461,West,4.7
24-02-2023,Classmate Notebooks,Stationery,227,151,34277,East,4.4
24-02-2023,Fiama Shower Gel,Personal Care,118,85,10030,North,3.6
24-02-2023,Vivel Soap,Personal Care,173,948,164004,North,4.1
24-02-2023,ITC Master Chef Frozen Foods,Food,79,474,37446,North,4.4
24-02-2023,Engage Deodorants,Personal Care,58,877,50866,North,3.6
24-02-2023,Candyman Toffees,Food,36,209,7524,South,4.3
25-02-2023,Aashirvaad Atta,Food,209,611,127699,West,4.5
25-02-2023,Sunfeast Biscuits,Food,67,308,20636,South,3.8
25-02-2023,Bingo Chips,Food,224,221,49504,North,4.5
25-02-2023,Yippee Noodles,Food,295,165,48675,West,3.6
25-02-2023,Classmate Notebooks,Stationery,45,502,22590,East,3.8
25-02-2023,Fiama Shower Gel,Personal Care,217,667,144739,North,3.6
25-02-2023,Vivel Soap,Personal Care,64,961,61504,West,3.5
25-02-2023,ITC Master Chef Frozen Foods,Food,145,564,81780,North,4.9
25-02-2023,Engage Deodorants,Personal Care,288,397,114336,South,5
25-02-2023,Candyman Toffees,Food,14,921,12894,North,4.7
26-02-2023,Aashirvaad Atta,Food,130,335,43550,South,4.3
26-02-2023,Sunfeast Biscuits,Food,240,849,203760,West,3.7
26-02-2023,Bingo Chips,Food,47,549,25803,South,4.6
26-02-2023,Yippee Noodles,Food,160,163,26080,North,4
26-02-2023,Classmate Notebooks,Stationery,267,810,216270,East,4.3
26-02-2023,Fiama Shower Gel,Personal Care,189,751,141939,West,4.2
26-02-2023,Vivel Soap,Personal Care,271,468,126828,East,4.7
26-02-2023,ITC Master Chef Frozen Foods,Food,110,293,32230,East,3.8
26-02-2023,Engage Deodorants,Personal Care,58,91,5278,North,4.3
26-02-2023,Candyman Toffees,Food,167,265,44255,South,4.3
27-02-2023,Aashirvaad Atta,Food,143,116,16588,West,4.7
27-02-2023,Sunfeast Biscuits,Food,23,122,2806,East,4
27-02-2023,Bingo Chips,Food,75,908,68100,South,4.5
27-02-2023,Yippee Noodles,Food,215,837,179955,South,4.4
27-02-2023,Classmate Notebooks,Stationery,34,842,28628,North,4.2
27-02-2023,Fiama Shower Gel,Personal Care,173,144,24912,South,4.2
27-02-2023,Vivel Soap,Personal Care,247,430,106210,East,4
27-02-2023,ITC Master Chef Frozen Foods,Food,34,702,23868,West,4.1
27-02-2023,Engage Deodorants,Personal Care,34,128,4352,West,4.9
27-02-2023,Candyman Toffees,Food,21,849,17829,West,3.7
28-02-2023,Aashirvaad Atta,Food,150,592,88800,South,4.3
28-02-2023,Sunfeast Biscuits,Food,169,910,153790,South,3.5
28-02-2023,Bingo Chips,Food,69,712,49128,East,3.7
28-02-2023,Yippee Noodles,Food,14,516,7224,North,3.8
28-02-2023,Classmate Notebooks,Stationery,139,431,59909,North,5
28-02-2023,Fiama Shower Gel,Personal Care,65,512,33280,East,5
28-02-2023,Vivel Soap,Personal Care,108,198,21384,South,3.7
28-02-2023,ITC Master Chef Frozen Foods,Food,272,129,35088,North,4.5
28-02-2023,Engage Deodorants,Personal Care,269,821,220849,North,5
28-02-2023,Candyman Toffees,Food,110,408,44880,North,3.8
01-03-2023,Aashirvaad Atta,Food,133,471,62643,East,4.1
01-03-2023,Sunfeast Biscuits,Food,125,752,94000,North,4.2
01-03-2023,Bingo Chips,Food,16,204,3264,South,4.1
01-03-2023,Yippee Noodles,Food,238,647,153986,East,4.9
01-03-2023,Classmate Notebooks,Stationery,71,780,55380,South,4.1
01-03-2023,Fiama Shower Gel,Personal Care,88,710,62480,South,4.6
01-03-2023,Vivel Soap,Personal Care,74,62,4588,South,3.5
01-03-2023,ITC Master Chef Frozen Foods,Food,222,742,164724,North,4.7
01-03-2023,Engage Deodorants,Personal Care,169,213,35997,North,4.1
01-03-2023,Candyman Toffees,Food,197,444,87468,West,4.2
02-03-2023,Aashirvaad Atta,Food,265,232,61480,South,3.7
02-03-2023,Sunfeast Biscuits,Food,205,595,121975,West,4
02-03-2023,Bingo Chips,Food,91,793,72163,North,4.7
02-03-2023,Yippee Noodles,Food,51,70,3570,North,4.9
02-03-2023,Classmate Notebooks,Stationery,114,241,27474,North,4.7
02-03-2023,Fiama Shower Gel,Personal Care,138,179,24702,North,4.2
02-03-2023,Vivel Soap,Personal Care,106,59,6254,West,4.9
02-03-2023,ITC Master Chef Frozen Foods,Food,241,838,201958,East,4.7
02-03-2023,Engage Deodorants,Personal Care,299,825,246675,West,4.8
02-03-2023,Candyman Toffees,Food,88,962,84656,West,3.6
03-03-2023,Aashirvaad Atta,Food,182,516,93912,West,3.7
03-03-2023,Sunfeast Biscuits,Food,96,150,14400,West,3.6
03-03-2023,Bingo Chips,Food,96,92,8832,East,4.5
03-03-2023,Yippee Noodles,Food,161,66,10626,North,4.9
03-03-2023,Classmate Notebooks,Stationery,241,875,210875,West,4.2
03-03-2023,Fiama Shower Gel,Personal Care,148,485,71780,East,4.7
03-03-2023,Vivel Soap,Personal Care,37,612,22644,North,3.8
03-03-2023,ITC Master Chef Frozen Foods,Food,270,399,107730,West,4.7
03-03-2023,Engage Deodorants,Personal Care,147,599,88053,West,3.6
03-03-2023,Candyman Toffees,Food,229,386,88394,West,3.9
04-03-2023,Aashirvaad Atta,Food,58,853,49474,South,4.4
04-03-2023,Sunfeast Biscuits,Food,114,218,24852,East,4.9
04-03-2023,Bingo Chips,Food,199,816,162384,North,5
04-03-2023,Yippee Noodles,Food,173,701,121273,South,4.2
04-03-2023,Classmate Notebooks,Stationery,278,742,206276,West,4.9
04-03-2023,Fiama Shower Gel,Personal Care,297,337,100089,East,4.5
04-03-2023,Vivel Soap,Personal Care,19,832,15808,South,3.7
04-03-2023,ITC Master Chef Frozen Foods,Food,192,714,137088,South,4.1
04-03-2023,Engage Deodorants,Personal Care,133,675,89775,South,4.9
04-03-2023,Candyman Toffees,Food,222,221,49062,South,3.8
05-03-2023,Aashirvaad Atta,Food,122,937,114314,South,5
05-03-2023,Sunfeast Biscuits,Food,41,271,11111,North,4.8
05-03-2023,Bingo Chips,Food,277,282,78114,North,4.3
05-03-2023,Yippee Noodles,Food,158,687,108546,West,4.8
05-03-2023,Classmate Notebooks,Stationery,247,696,171912,West,3.8
05-03-2023,Fiama Shower Gel,Personal Care,212,305,64660,East,4.3
05-03-2023,Vivel Soap,Personal Care,31,909,28179,South,3.6
05-03-2023,ITC Master Chef Frozen Foods,Food,267,590,157530,West,4.5
05-03-2023,Engage Deodorants,Personal Care,292,611,178412,East,3.8
05-03-2023,Candyman Toffees,Food,97,93,9021,East,4.6
06-03-2023,Aashirvaad Atta,Food,198,402,79596,East,4.3
06-03-2023,Sunfeast Biscuits,Food,127,68,8636,South,3.7
06-03-2023,Bingo Chips,Food,117,416,48672,North,4.8
06-03-2023,Yippee Noodles,Food,120,185,22200,West,4.2
06-03-2023,Classmate Notebooks,Stationery,81,178,14418,East,4.6
06-03-2023,Fiama Shower Gel,Personal Care,113,532,60116,South,4.1
06-03-2023,Vivel Soap,Personal Care,19,454,8626,East,4.6
06-03-2023,ITC Master Chef Frozen Foods,Food,228,972,221616,West,4.5
06-03-2023,Engage Deodorants,Personal Care,22,442,9724,South,4.3
06-03-2023,Candyman Toffees,Food,243,651,158193,West,4.8
07-03-2023,Aashirvaad Atta,Food,218,63,13734,North,4.6
07-03-2023,Sunfeast Biscuits,Food,29,636,18444,East,4.6
07-03-2023,Bingo Chips,Food,79,873,68967,South,4.3
07-03-2023,Yippee Noodles,Food,141,672,94752,West,4.2
07-03-2023,Classmate Notebooks,Stationery,33,276,9108,South,3.7
07-03-2023,Fiama Shower Gel,Personal Care,211,87,18357,West,3.8
07-03-2023,Vivel Soap,Personal Care,66,990,65340,East,3.6
07-03-2023,ITC Master Chef Frozen Foods,Food,80,565,45200,East,4.3
07-03-2023,Engage Deodorants,Personal Care,225,790,177750,East,4.4
07-03-2023,Candyman Toffees,Food,263,585,153855,South,4.5
08-03-2023,Aashirvaad Atta,Food,168,237,39816,North,4.7
08-03-2023,Sunfeast Biscuits,Food,220,455,100100,West,4.5
08-03-2023,Bingo Chips,Food,39,363,14157,East,4.6
08-03-2023,Yippee Noodles,Food,201,68,13668,West,4.2
08-03-2023,Classmate Notebooks,Stationery,192,162,31104,South,4.2
08-03-2023,Fiama Shower Gel,Personal Care,125,162,20250,East,4.4
08-03-2023,Vivel Soap,Personal Care,127,862,109474,South,3.8
08-03-2023,ITC Master Chef Frozen Foods,Food,269,709,190721,East,4.7
08-03-2023,Engage Deodorants,Personal Care,207,608,125856,East,4.8
08-03-2023,Candyman Toffees,Food,146,651,95046,North,4.4
09-03-2023,Aashirvaad Atta,Food,70,187,13090,North,4
09-03-2023,Sunfeast Biscuits,Food,116,674,78184,South,4.4
09-03-2023,Bingo Chips,Food,207,898,185886,East,4.9
09-03-2023,Yippee Noodles,Food,254,964,244856,South,3.9
09-03-2023,Classmate Notebooks,Stationery,78,398,31044,West,4.2
09-03-2023,Fiama Shower Gel,Personal Care,58,966,56028,North,4.2
09-03-2023,Vivel Soap,Personal Care,79,651,51429,East,3.6
09-03-2023,ITC Master Chef Frozen Foods,Food,138,841,116058,South,4.6
09-03-2023,Engage Deodorants,Personal Care,191,735,140385,West,4.4
09-03-2023,Candyman Toffees,Food,66,592,39072,North,4.9
10-03-2023,Aashirvaad Atta,Food,45,774,34830,West,3.6
10-03-2023,Sunfeast Biscuits,Food,115,463,53245,East,3.6
10-03-2023,Bingo Chips,Food,172,269,46268,South,4.7
10-03-2023,Yippee Noodles,Food,191,667,127397,South,4.8
10-03-2023,Classmate Notebooks,Stationery,53,890,47170,West,4.2
10-03-2023,Fiama Shower Gel,Personal Care,116,645,74820,East,4.4
10-03-2023,Vivel Soap,Personal Care,30,245,7350,East,4
10-03-2023,ITC Master Chef Frozen Foods,Food,16,119,1904,South,4.8
10-03-2023,Engage Deodorants,Personal Care,169,809,136721,West,4.3
10-03-2023,Candyman Toffees,Food,152,993,150936,South,4.9
11-03-2023,Aashirvaad Atta,Food,163,541,88183,South,4.7
11-03-2023,Sunfeast Biscuits,Food,174,363,63162,North,5
11-03-2023,Bingo Chips,Food,140,648,90720,West,3.8
11-03-2023,Yippee Noodles,Food,170,227,38590,East,4.6
11-03-2023,Classmate Notebooks,Stationery,95,338,32110,North,4.3
11-03-2023,Fiama Shower Gel,Personal Care,70,403,28210,East,4.1
11-03-2023,Vivel Soap,Personal Care,178,472,84016,North,4.6
11-03-2023,ITC Master Chef Frozen Foods,Food,107,543,58101,North,4.2
11-03-2023,Engage Deodorants,Personal Care,14,563,7882,North,4.5
11-03-2023,Candyman Toffees,Food,75,891,66825,West,4.2
12-03-2023,Aashirvaad Atta,Food,134,728,97552,West,4.3
12-03-2023,Sunfeast Biscuits,Food,68,699,47532,East,5
12-03-2023,Bingo Chips,Food,58,81,4698,West,3.9
12-03-2023,Yippee Noodles,Food,163,432,70416,West,4.6
12-03-2023,Classmate Notebooks,Stationery,223,704,156992,North,3.8
12-03-2023,Fiama Shower Gel,Personal Care,88,775,68200,South,3.7
12-03-2023,Vivel Soap,Personal Care,177,107,18939,North,4.6
12-03-2023,ITC Master Chef Frozen Foods,Food,75,970,72750,East,3.6
12-03-2023,Engage Deodorants,Personal Care,53,146,7738,East,4.1
12-03-2023,Candyman Toffees,Food,271,728,197288,North,4.5
13-03-2023,Aashirvaad Atta,Food,187,476,89012,East,4.7
13-03-2023,Sunfeast Biscuits,Food,276,553,152628,West,3.8
13-03-2023,Bingo Chips,Food,173,534,92382,East,4.5
13-03-2023,Yippee Noodles,Food,56,960,53760,West,4.9
13-03-2023,Classmate Notebooks,Stationery,219,603,132057,South,4.2
13-03-2023,Fiama Shower Gel,Personal Care,277,435,120495,East,4
13-03-2023,Vivel Soap,Personal Care,268,332,88976,West,3.9
13-03-2023,ITC Master Chef Frozen Foods,Food,229,178,40762,West,3.6
13-03-2023,Engage Deodorants,Personal Care,110,977,107470,East,4.5
13-03-2023,Candyman Toffees,Food,110,309,33990,South,4.7
14-03-2023,Aashirvaad Atta,Food,255,836,213180,West,4.8
14-03-2023,Sunfeast Biscuits,Food,25,178,4450,East,4.1
14-03-2023,Bingo Chips,Food,30,719,21570,West,4.5
14-03-2023,Yippee Noodles,Food,111,555,61605,East,4.1
14-03-2023,Classmate Notebooks,Stationery,137,844,115628,East,4.5
14-03-2023,Fiama Shower Gel,Personal Care,205,842,172610,South,4.7
14-03-2023,Vivel Soap,Personal Care,142,276,39192,North,3.8
14-03-2023,ITC Master Chef Frozen Foods,Food,274,421,115354,South,4.9
14-03-2023,Engage Deodorants,Personal Care,220,621,136620,East,4
14-03-2023,Candyman Toffees,Food,222,777,172494,East,4.2
15-03-2023,Aashirvaad Atta,Food,85,525,44625,West,4.3
15-03-2023,Sunfeast Biscuits,Food,286,205,58630,South,4.7
15-03-2023,Bingo Chips,Food,172,741,127452,East,4.9
15-03-2023,Yippee Noodles,Food,84,328,27552,South,4.4
15-03-2023,Classmate Notebooks,Stationery,282,886,249852,South,4.7
15-03-2023,Fiama Shower Gel,Personal Care,280,908,254240,West,4.5
15-03-2023,Vivel Soap,Personal Care,281,979,275099,West,4
15-03-2023,ITC Master Chef Frozen Foods,Food,257,205,52685,South,4.5
15-03-2023,Engage Deodorants,Personal Care,210,709,148890,West,3.8
15-03-2023,Candyman Toffees,Food,256,904,231424,East,3.6
16-03-2023,Aashirvaad Atta,Food,13,491,6383,South,4.3
16-03-2023,Sunfeast Biscuits,Food,152,240,36480,North,3.6
16-03-2023,Bingo Chips,Food,126,998,125748,South,4.5
16-03-2023,Yippee Noodles,Food,48,442,21216,North,4.7
16-03-2023,Classmate Notebooks,Stationery,216,259,55944,South,4.5
16-03-2023,Fiama Shower Gel,Personal Care,260,268,69680,East,4.3
16-03-2023,Vivel Soap,Personal Care,55,599,32945,North,3.8
16-03-2023,ITC Master Chef Frozen Foods,Food,199,596,118604,East,4.1
16-03-2023,Engage Deodorants,Personal Care,93,930,86490,West,3.6
16-03-2023,Candyman Toffees,Food,279,203,56637,South,4.9
17-03-2023,Aashirvaad Atta,Food,92,671,61732,South,4.9
17-03-2023,Sunfeast Biscuits,Food,284,762,216408,North,4.8
